"Week";"Status";"GlassID";"treatment"
8;1;"brake_abrasion__2__4";"brake_abrasion__2"
8;1;"brake_abrasion__2__4";"brake_abrasion__2"
8;1;"brake_abrasion__2__4";"brake_abrasion__2"
8;1;"brake_abrasion__2__5";"brake_abrasion__2"
8;1;"brake_abrasion__2__5";"brake_abrasion__2"
8;1;"brake_abrasion__2__5";"brake_abrasion__2"
8;1;"brake_abrasion__2__5";"brake_abrasion__2"
8;1;"brake_abrasion__2__5";"brake_abrasion__2"
8;1;"brake_abrasion__2__5";"brake_abrasion__2"
8;1;"brake_abrasion__2__6";"brake_abrasion__2"
8;1;"brake_abrasion__2__6";"brake_abrasion__2"
8;1;"brake_abrasion__2__6";"brake_abrasion__2"
8;1;"brake_abrasion__2__6";"brake_abrasion__2"
8;1;"brake_abrasion__2__6";"brake_abrasion__2"
8;1;"brake_abrasion__2__6";"brake_abrasion__2"
8;1;"brake_abrasion__2__7";"brake_abrasion__2"
8;1;"brake_abrasion__2__7";"brake_abrasion__2"
8;1;"brake_abrasion__2__7";"brake_abrasion__2"
8;1;"brake_abrasion__2__7";"brake_abrasion__2"
8;1;"brake_abrasion__2__8";"brake_abrasion__2"
8;1;"brake_abrasion__2__8";"brake_abrasion__2"
8;1;"brake_abrasion__2__8";"brake_abrasion__2"
8;1;"brake_abrasion__2__8";"brake_abrasion__2"
8;1;"brake_abrasion__2__8";"brake_abrasion__2"
8;1;"brake_abrasion__2__8";"brake_abrasion__2"
8;1;"control__0__2";"control__0"
8;1;"control__0__4";"control__0"
8;1;"exhaust_particles__0.5__1";"exhaust_particles__0.5"
8;1;"exhaust_particles__0.5__1";"exhaust_particles__0.5"
8;1;"exhaust_particles__0.5__2";"exhaust_particles__0.5"
8;1;"exhaust_particles__0.5__3";"exhaust_particles__0.5"
8;1;"exhaust_particles__0.5__4";"exhaust_particles__0.5"
8;1;"exhaust_particles__2__1";"exhaust_particles__2"
8;1;"exhaust_particles__2__1";"exhaust_particles__2"
8;1;"exhaust_particles__2__3";"exhaust_particles__2"
8;1;"exhaust_particles__2__4";"exhaust_particles__2"
8;1;"exhaust_particles__2__4";"exhaust_particles__2"
8;1;"exhaust_particles__2__5";"exhaust_particles__2"
8;1;"exhaust_particles__2__8";"exhaust_particles__2"
8;1;"mix__0.5__3";"mix__0.5"
8;1;"mix__0.5__3";"mix__0.5"
8;1;"mix__0.5__3";"mix__0.5"
8;1;"mix__0.5__3";"mix__0.5"
8;1;"mix__0.5__4";"mix__0.5"
8;1;"mix__0.5__6";"mix__0.5"
8;1;"mix__8__1";"mix__8"
8;1;"mix__8__1";"mix__8"
8;1;"mix__8__1";"mix__8"
8;1;"mix__8__1";"mix__8"
8;1;"mix__8__1";"mix__8"
8;1;"mix__8__2";"mix__8"
8;1;"mix__8__2";"mix__8"
8;1;"mix__8__2";"mix__8"
8;1;"mix__8__2";"mix__8"
8;1;"mix__8__2";"mix__8"
8;1;"mix__8__2";"mix__8"
8;1;"mix__8__3";"mix__8"
8;1;"mix__8__3";"mix__8"
8;1;"mix__8__3";"mix__8"
8;1;"mix__8__4";"mix__8"
8;1;"mix__8__4";"mix__8"
8;1;"mix__8__4";"mix__8"
8;1;"mix__8__4";"mix__8"
8;1;"mix__8__4";"mix__8"
8;1;"mix__8__5";"mix__8"
8;1;"mix__8__5";"mix__8"
8;1;"mix__8__5";"mix__8"
8;1;"mix__8__5";"mix__8"
8;1;"mix__8__5";"mix__8"
8;1;"mix__8__6";"mix__8"
8;1;"mix__8__6";"mix__8"
8;1;"mix__8__6";"mix__8"
8;1;"mix__8__7";"mix__8"
8;1;"mix__8__7";"mix__8"
8;1;"mix__8__7";"mix__8"
8;1;"mix__8__7";"mix__8"
8;1;"mix__8__7";"mix__8"
8;1;"mix__8__7";"mix__8"
8;1;"mix__8__8";"mix__8"
8;1;"mix__8__8";"mix__8"
8;1;"mix__8__8";"mix__8"
8;1;"mix__8__8";"mix__8"
8;1;"MP_fibers__0.5__1";"MP_fibers__0.5"
8;1;"MP_fibers__0.5__3";"MP_fibers__0.5"
8;1;"MP_fibers__0.5__5";"MP_fibers__0.5"
8;1;"MP_particles__0.5__2";"MP_particles__0.5"
8;1;"MP_particles__0.5__6";"MP_particles__0.5"
8;1;"MP_particles__2__6";"MP_particles__2"
